id,card_data
7422,"{""card_name"": ""Chronomaly Vimana"", ""card_attribute"": ""Light"", ""card_rank"": ""Rank 5"", ""card_atk"": ""2300"", ""card_def"": ""2600""}"
7423,"{""card_name"": ""Gaiarmor Dragonshell"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 6"", ""card_atk"": ""2000"", ""card_def"": ""1300""}"
7424,"{""card_name"": ""Stellar Wind Wolfrayet"", ""card_attribute"": ""Wind"", ""card_level"": ""Level 9"", ""card_atk"": ""2500"", ""card_def"": ""0""}"
7425,"{""card_name"": ""Allvain The Essence Of Vanity"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 2"", ""card_atk"": ""0"", ""card_def"": ""2100""}"
7426,"{""card_name"": ""Magikey Dragon - Andrabime"", ""card_attribute"": ""Wind"", ""card_level"": ""Level 8"", ""card_atk"": ""2800"", ""card_def"": ""2000""}"
7427,"{""card_name"": ""Despian Proskenion"", ""card_attribute"": ""Light"", ""card_level"": ""Level 11"", ""card_atk"": ""3200"", ""card_def"": ""3200""}"
7428,"{""card_name"": ""Magikey Beast - Ansyalabolas"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 4"", ""card_atk"": ""2200"", ""card_def"": ""2000""}"
7429,"{""card_name"": ""Despian Quaeritis"", ""card_attribute"": ""Light"", ""card_level"": ""Level 8"", ""card_atk"": ""2500"", ""card_def"": ""2500""}"
7430,"{""card_name"": ""Aeropixthree"", ""card_attribute"": ""Wind"", ""card_level"": ""Level 1"", ""card_atk"": ""200"", ""card_def"": ""200""}"
7431,"{""card_name"": ""Magikey Mechmortar - Garesglasser"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 8"", ""card_atk"": ""2000"", ""card_def"": ""2800""}"
7432,"{""card_name"": ""Magikey Mechmusket - Batosbuster"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 4"", ""card_atk"": ""2000"", ""card_def"": ""2200""}"
7433,"{""card_name"": ""Slower Swallow"", ""card_attribute"": ""Wind"", ""card_level"": ""Level 1"", ""card_atk"": ""100"", ""card_def"": ""100""}"
7434,"{""card_name"": ""Master'S Diploman"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 5"", ""card_atk"": ""2000"", ""card_def"": ""2000""}"
7435,"{""card_name"": ""Glacier Aqua Madoor"", ""card_attribute"": ""Water"", ""card_level"": ""Level 6"", ""card_atk"": ""1200"", ""card_def"": ""3000""}"
7436,"{""card_name"": ""Carpiponica, Mystical Beast Of The Forest"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 7"", ""card_atk"": ""1000"", ""card_def"": ""2600""}"
7437,"{""card_name"": ""Gizmek Arakami, The Hailbringer Hog"", ""card_attribute"": ""Water"", ""card_level"": ""Level 4"", ""card_atk"": ""1850"", ""card_def"": ""1850""}"
7438,"{""card_name"": ""Gizmek Inaba, The Hopping Hare Of Hakuto"", ""card_attribute"": ""Wind"", ""card_level"": ""Level 1"", ""card_atk"": ""50"", ""card_def"": ""50""}"
7439,"{""card_name"": ""Gunkan Suship Ikura"", ""card_attribute"": ""Fire"", ""card_level"": ""Level 4"", ""card_atk"": ""200"", ""card_def"": ""300""}"
7440,"{""card_name"": ""Gizmek Taniguku, The Immobile Intellect"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 3"", ""card_atk"": ""1450"", ""card_def"": ""1450""}"
7441,"{""card_name"": ""Chronomaly Magella Globe"", ""card_attribute"": ""Light"", ""card_level"": ""Level 4"", ""card_atk"": ""1500"", ""card_def"": ""300""}"
7442,"{""card_name"": ""Gunkan Suship Shari"", ""card_attribute"": ""Fire"", ""card_level"": ""Level 4"", ""card_atk"": ""2000"", ""card_def"": ""0""}"
7443,"{""card_name"": ""Clavkiys, The Magikey Skyblaster"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 4"", ""card_atk"": ""1900"", ""card_def"": ""1900""}"
7444,"{""card_name"": ""Albion The Shrouded Dragon"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 8"", ""card_atk"": ""2500"", ""card_def"": ""2000""}"
7445,"{""card_name"": ""Despian Comedy"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 1"", ""card_atk"": ""0"", ""card_def"": ""2000""}"
7446,"{""card_name"": ""Despian Tragedy"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 1"", ""card_atk"": ""400"", ""card_def"": ""400""}"
7447,"{""card_name"": ""Dramaturge Of Despia"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 8"", ""card_atk"": ""3000"", ""card_def"": ""1500""}"
7448,"{""card_name"": ""Stardust Trail"", ""card_attribute"": ""Light"", ""card_level"": ""Level 4"", ""card_atk"": ""500"", ""card_def"": ""2000""}"
7449,"{""card_name"": ""Stardust Synchron"", ""card_attribute"": ""Light"", ""card_level"": ""Level 4"", ""card_atk"": ""1500"", ""card_def"": ""1000""}"
7450,"{""card_name"": ""Rafale, Champion Fur Hire"", ""card_attribute"": ""Light"", ""card_level"": ""Level 8"", ""card_atk"": ""2800"", ""card_def"": ""2200""}"
7451,"{""card_name"": ""Training Fur Hire, Fur All Your Training Needs"", ""card_icon"": ""Continuous Trap""}"
7452,"{""card_name"": ""Mayhem Fur Hire"", ""card_icon"": ""Quick-Play Spell""}"
7453,"{""card_name"": ""Wiz, Sage Fur Hire"", ""card_attribute"": ""Water"", ""card_level"": ""Level 7"", ""card_atk"": ""1600"", ""card_def"": ""2800""}"
7454,"{""card_name"": ""Dyna, Hero Fur Hire"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 6"", ""card_atk"": ""2500"", ""card_def"": ""1400""}"
7455,"{""card_name"": ""Sagitta, Maverick Fur Hire"", ""card_attribute"": ""Wind"", ""card_level"": ""Level 5"", ""card_atk"": ""1200"", ""card_def"": ""2400""}"
7456,"{""card_name"": ""Fandora, The Flying Furtress"", ""card_icon"": ""Field Spell""}"
7457,"{""card_name"": ""Bravo, Fighter Fur Hire"", ""card_attribute"": ""Fire"", ""card_level"": ""Level 4"", ""card_atk"": ""1900"", ""card_def"": ""200""}"
7458,"{""card_name"": ""Beat, Bladesman Fur Hire"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 3"", ""card_atk"": ""1200"", ""card_def"": ""500""}"
7459,"{""card_name"": ""Seal, Strategist Fur Hire"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 4"", ""card_atk"": ""1600"", ""card_def"": ""1000""}"
7460,"{""card_name"": ""Helmer, Helmsman Fur Hire"", ""card_attribute"": ""Water"", ""card_level"": ""Level 3"", ""card_atk"": ""0"", ""card_def"": ""2000""}"
7461,"{""card_name"": ""Recon, Scout Fur Hire"", ""card_attribute"": ""Wind"", ""card_level"": ""Level 2"", ""card_atk"": ""1000"", ""card_def"": ""500""}"
7462,"{""card_name"": ""Donpa, Marksman Fur Hire"", ""card_attribute"": ""Wind"", ""card_level"": ""Level 2"", ""card_atk"": ""500"", ""card_def"": ""1000""}"
7463,"{""card_name"": ""Vampire Domination"", ""card_icon"": ""Counter Trap""}"
7464,"{""card_name"": ""Dhampir Vampire Sheridan"", ""card_attribute"": ""Dark"", ""card_rank"": ""Rank 6"", ""card_atk"": ""2600"", ""card_def"": ""1000""}"
7465,"{""card_name"": ""Vampire Red Baron"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 6"", ""card_atk"": ""2400"", ""card_def"": ""1000""}"
7466,"{""card_name"": ""Vampire Grimson"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 5"", ""card_atk"": ""2000"", ""card_def"": ""1400""}"
7467,"{""card_name"": ""Vampire Fraulein"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 5"", ""card_atk"": ""600"", ""card_def"": ""2000""}"
7468,"{""card_name"": ""D/D/D Flame High King Genghis"", ""card_attribute"": ""Fire"", ""card_level"": ""Level 8"", ""card_atk"": ""2800"", ""card_def"": ""2400""}"
7469,"{""card_name"": ""Edge Imp Cotton Eater"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 7"", ""card_atk"": ""2400"", ""card_def"": ""1600"", ""card_pendulum_scale"": ""1""}"
7470,"{""card_name"": ""Vampire Scarlet Scourge"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 6"", ""card_atk"": ""2200"", ""card_def"": ""2200""}"
7471,"{""card_name"": ""Predaplast"", ""card_icon"": ""Quick-Play Spell""}"
7472,"{""card_name"": ""Patchwork Fluffal"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 1"", ""card_atk"": ""0"", ""card_def"": ""0""}"
7473,"{""card_name"": ""D/D/D Super Doom King Purple Armageddon"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 10"", ""card_atk"": ""3500"", ""card_def"": ""3000"", ""card_pendulum_scale"": ""1""}"
7474,"{""card_name"": ""Until Noble Arms Are Needed Once Again"", ""card_icon"": ""Normal Trap""}"
7475,"{""card_name"": ""Heritage Of The Chalice"", ""card_icon"": ""Normal Spell""}"
7476,"{""card_name"": ""Great Angus"", ""card_attribute"": ""Fire"", ""card_level"": ""Level 4"", ""card_atk"": ""1800"", ""card_def"": ""600""}"
7477,"{""card_name"": ""Morgan, The Enchantress Of Avalon"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 3"", ""card_atk"": ""1300"", ""card_def"": ""1600""}"
7478,"{""card_name"": ""Master Kyonshee"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 4"", ""card_atk"": ""1750"", ""card_def"": ""1000""}"
7479,"{""card_name"": ""Melffy Pony"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 2"", ""card_atk"": ""400"", ""card_def"": ""0""}"
7480,"{""card_name"": ""Capricious Darklord"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 4"", ""card_atk"": ""0"", ""card_def"": ""1600""}"
7481,"{""card_name"": ""Noble Knight Iyvanne"", ""card_attribute"": ""Light"", ""card_level"": ""Level 4"", ""card_atk"": ""1700"", ""card_def"": ""1600""}"
7482,"{""card_name"": ""Melffy Puppy"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 2"", ""card_atk"": ""300"", ""card_def"": ""100""}"
7483,"{""card_name"": ""Melffy Catty"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 2"", ""card_atk"": ""200"", ""card_def"": ""200""}"
7484,"{""card_name"": ""Melffy Fenny"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 2"", ""card_atk"": ""100"", ""card_def"": ""300""}"
7485,"{""card_name"": ""Infernoble Knight Oliver"", ""card_attribute"": ""Fire"", ""card_level"": ""Level 4"", ""card_atk"": ""1000"", ""card_def"": ""1500""}"
7486,"{""card_name"": ""Infernoble Knight Maugis"", ""card_attribute"": ""Fire"", ""card_level"": ""Level 4"", ""card_atk"": ""1500"", ""card_def"": ""1000""}"
7487,"{""card_name"": ""Infernoble Knight Ogier"", ""card_attribute"": ""Fire"", ""card_level"": ""Level 4"", ""card_atk"": ""1500"", ""card_def"": ""2000""}"
7488,"{""card_name"": ""Infernoble Knight Astolfo"", ""card_attribute"": ""Fire"", ""card_level"": ""Level 1"", ""card_atk"": ""500"", ""card_def"": ""200""}"
7489,"{""card_name"": ""Dogmatika Nexus"", ""card_attribute"": ""Light"", ""card_level"": ""Level 11"", ""card_atk"": ""3200"", ""card_def"": ""3200""}"
7490,"{""card_name"": ""Dogmatika Maximus"", ""card_attribute"": ""Light"", ""card_level"": ""Level 8"", ""card_atk"": ""1500"", ""card_def"": ""3000""}"
7491,"{""card_name"": ""Dogmatika Adin, The Enlightened"", ""card_attribute"": ""Light"", ""card_level"": ""Level 4"", ""card_atk"": ""1000"", ""card_def"": ""1800""}"
7492,"{""card_name"": ""Dogmatika Fleurdelis, The Knighted"", ""card_attribute"": ""Light"", ""card_level"": ""Level 8"", ""card_atk"": ""2500"", ""card_def"": ""2500""}"
7493,"{""card_name"": ""Dogmatika Theo, The Iron Punch"", ""card_attribute"": ""Light"", ""card_level"": ""Level 4"", ""card_atk"": ""1800"", ""card_def"": ""1500""}"
7494,"{""card_name"": ""Soldier Gaia The Fierce Knight"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 8"", ""card_atk"": ""2600"", ""card_def"": ""2100""}"
7495,"{""card_name"": ""Artillery Catapult Turtle"", ""card_attribute"": ""Water"", ""card_level"": ""Level 4"", ""card_atk"": ""1000"", ""card_def"": ""2000""}"
7496,"{""card_name"": ""Gaia The Magical Knight"", ""card_attribute"": ""Light"", ""card_level"": ""Level 7"", ""card_atk"": ""2300"", ""card_def"": ""2100""}"
7497,"{""card_name"": ""Superheavy Samurai Swordmaster Musashi"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 5"", ""card_atk"": ""300"", ""card_def"": ""2300""}"
7498,"{""card_name"": ""Gatchiri @Ignister"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 8"", ""card_atk"": ""0"", ""card_def"": ""3000""}"
7499,"{""card_name"": ""Gussari @Ignister"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 8"", ""card_atk"": ""3000"", ""card_def"": ""3000""}"
7500,"{""card_name"": ""Machina Metalcruncher"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 9"", ""card_atk"": ""2800"", ""card_def"": ""0""}"
7501,"{""card_name"": ""Rain Bozu"", ""card_attribute"": ""Light"", ""card_level"": ""Level 7"", ""card_atk"": ""0"", ""card_def"": ""0"", ""card_pendulum_scale"": ""8""}"
7502,"{""card_name"": ""Performapal Turn Trooper"", ""card_attribute"": ""Light"", ""card_level"": ""Level 4"", ""card_atk"": ""1200"", ""card_def"": ""1200""}"
7503,"{""card_name"": ""Superheavy Samurai Wagon"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 4"", ""card_atk"": ""1200"", ""card_def"": ""1800""}"
7504,"{""card_name"": ""Titanocider"", ""card_icon"": ""Normal Trap""}"
7505,"{""card_name"": ""Rose Girl"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 3"", ""card_atk"": ""800"", ""card_def"": ""600""}"
7506,"{""card_name"": ""Gravedigger'S Trap Hole"", ""card_icon"": ""Normal Trap""}"
7507,"{""card_name"": ""Red Reign"", ""card_icon"": ""Normal Trap""}"
7508,"{""card_name"": ""Witchcrafter Patronus"", ""card_icon"": ""Continuous Trap""}"
7509,"{""card_name"": ""A.I.Q"", ""card_icon"": ""Continuous Trap""}"
7510,"{""card_name"": ""Converging Wills Dragon"", ""card_attribute"": ""Light"", ""card_level"": ""Level 1"", ""card_atk"": ""0"", ""card_def"": ""0""}"
7511,"{""card_name"": ""Sunvine Cross Breed"", ""card_icon"": ""Continuous Spell""}"
7512,"{""card_name"": ""Sunavalon Melias"", ""card_attribute"": ""Earth"", ""card_link"": ""Link 3"", ""card_atk"": ""0"", ""card_def"": ""-""}"
7513,"{""card_name"": ""Sunavalon Daphne"", ""card_attribute"": ""Earth"", ""card_link"": ""Link 2"", ""card_atk"": ""0"", ""card_def"": ""-""}"
7514,"{""card_name"": ""Binary Blader"", ""card_attribute"": ""Earth"", ""card_link"": ""Link 2"", ""card_atk"": ""1800"", ""card_def"": ""-""}"
7515,"{""card_name"": ""Staysailor Romarin"", ""card_attribute"": ""Light"", ""card_level"": ""Level 4"", ""card_atk"": ""1600"", ""card_def"": ""300""}"
7516,"{""card_name"": ""D/D/D Supersight King Zero Maxwell"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 7"", ""card_atk"": ""2800"", ""card_def"": ""2500"", ""card_pendulum_scale"": ""4""}"
7517,"{""card_name"": ""Eda The Sun Magician"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 4"", ""card_atk"": ""1500"", ""card_def"": ""1500""}"
7518,"{""card_name"": ""Expendable Dai"", ""card_icon"": ""Normal Trap""}"
7519,"{""card_name"": ""Terrors Of The Underroot"", ""card_icon"": ""Normal Trap""}"
7520,"{""card_name"": ""Pendransaction"", ""card_attribute"": ""Water"", ""card_rank"": ""Rank 4"", ""card_atk"": ""2000"", ""card_def"": ""1000""}"
7521,"{""card_name"": ""Thron The Disciplined Angel"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 4"", ""card_atk"": ""1500"", ""card_def"": ""600""}"
7522,"{""card_name"": ""Proof Of Pruflas"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 3"", ""card_atk"": ""100"", ""card_def"": ""100""}"
7523,"{""card_name"": ""Judgment Of The Branded"", ""card_icon"": ""Normal Trap""}"
7524,"{""card_name"": ""Screams Of The Branded"", ""card_icon"": ""Normal Trap""}"
7525,"{""card_name"": ""Zexal Alliance"", ""card_icon"": ""Normal Trap""}"
7526,"{""card_name"": ""Hidden Springs Of The Far East"", ""card_icon"": ""Field Spell""}"
7527,"{""card_name"": ""One-Kuri-Way"", ""card_icon"": ""Normal Spell""}"
7528,"{""card_name"": ""Book Of Lunar Eclipse"", ""card_icon"": ""Quick-Play Spell""}"
7529,"{""card_name"": ""Birth Of The Prominence Flame"", ""card_icon"": ""Normal Spell""}"
7530,"{""card_name"": ""Bujincandescence"", ""card_icon"": ""Continuous Spell""}"
7531,"{""card_name"": ""A.I. Meet You"", ""card_icon"": ""Normal Spell""}"
7532,"{""card_name"": ""You And A.I."", ""card_icon"": ""Continuous Spell""}"
7533,"{""card_name"": ""Branded In White"", ""card_icon"": ""Normal Spell""}"
7534,"{""card_name"": ""Zexal Construction"", ""card_icon"": ""Normal Spell""}"
7535,"{""card_name"": ""Zexal Entrust"", ""card_icon"": ""Normal Spell""}"
7536,"{""card_name"": ""Rank-Up-Magic Zexal Force"", ""card_icon"": ""Normal Spell""}"
7537,"{""card_name"": ""Lyna The Light Charmer, Lustrous"", ""card_attribute"": ""Light"", ""card_link"": ""Link 2"", ""card_atk"": ""1850"", ""card_def"": ""-""}"
7538,"{""card_name"": ""Paleozoic Cambroraster"", ""card_attribute"": ""Water"", ""card_link"": ""Link 2"", ""card_atk"": ""1200"", ""card_def"": ""-""}"
7539,"{""card_name"": ""Traptrix Cularia"", ""card_attribute"": ""Earth"", ""card_link"": ""Link 2"", ""card_atk"": ""1800"", ""card_def"": ""-""}"
7540,"{""card_name"": ""Dark Infant @Ignister"", ""card_attribute"": ""Dark"", ""card_link"": ""Link 1"", ""card_atk"": ""500"", ""card_def"": ""-""}"
7541,"{""card_name"": ""Tri-Brigade Bearbrumm The Rampant Rampager"", ""card_attribute"": ""Fire"", ""card_link"": ""Link 2"", ""card_atk"": ""1700"", ""card_def"": ""-""}"
7542,"{""card_name"": ""Rilliona, The Wondrous Magistus Witch Wardrobe"", ""card_attribute"": ""Light"", ""card_rank"": ""Rank 4"", ""card_atk"": ""1000"", ""card_def"": ""2800""}"
7543,"{""card_name"": ""Drytron Mu Beta Fafnir"", ""card_attribute"": ""Light"", ""card_rank"": ""Rank 1"", ""card_atk"": ""2000"", ""card_def"": ""0""}"
7544,"{""card_name"": ""Star Mine"", ""card_attribute"": ""Fire"", ""card_level"": ""Level 4"", ""card_atk"": ""2000"", ""card_def"": ""200""}"
7545,"{""card_name"": ""Zw - Dragonic Halberd"", ""card_attribute"": ""Dark"", ""card_rank"": ""Rank 5"", ""card_atk"": ""3000"", ""card_def"": ""1200""}"
7546,"{""card_name"": ""Ultimate Dragonic Utopia Ray"", ""card_attribute"": ""Light"", ""card_rank"": ""Rank 5"", ""card_atk"": ""2500"", ""card_def"": ""2000""}"
7547,"{""card_name"": ""Danger! Response Team"", ""card_icon"": ""Normal Spell""}"
7548,"{""card_name"": ""Danger!? Tsuchinoko?"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 3"", ""card_atk"": ""1300"", ""card_def"": ""0""}"
7549,"{""card_name"": ""Danger! Mothman!"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 4"", ""card_atk"": ""1800"", ""card_def"": ""400""}"
7550,"{""card_name"": ""Danger! Dogman!"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 7"", ""card_atk"": ""2400"", ""card_def"": ""1000""}"
7551,"{""card_name"": ""Danger! Thunderbird!"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 8"", ""card_atk"": ""2800"", ""card_def"": ""2400""}"
7552,"{""card_name"": ""Consolation Prize"", ""card_icon"": ""Normal Trap""}"
7553,"{""card_name"": ""Subsurface Stage Divers"", ""card_icon"": ""Normal Trap""}"
7554,"{""card_name"": ""The Revenge Of The Normal"", ""card_icon"": ""Normal Trap""}"
7555,"{""card_name"": ""Toll Hike"", ""card_icon"": ""Continuous Trap""}"
7556,"{""card_name"": ""Invincibility Barrier"", ""card_icon"": ""Continuous Trap""}"
7557,"{""card_name"": ""Necro Fusion"", ""card_icon"": ""Normal Trap""}"
7558,"{""card_name"": ""Thunder Dragons' Hundred Thunders"", ""card_icon"": ""Normal Trap""}"
7559,"{""card_name"": ""Thunder Dragon Discharge"", ""card_icon"": ""Continuous Trap""}"
7560,"{""card_name"": ""Crusadia Krawler"", ""card_icon"": ""Continuous Trap""}"
7561,"{""card_name"": ""Eternal Galaxy"", ""card_icon"": ""Normal Trap""}"
7562,"{""card_name"": ""Necrovalley Temple"", ""card_icon"": ""Continuous Trap""}"
7563,"{""card_name"": ""Parallel Panzer"", ""card_icon"": ""Equip Spell""}"
7564,"{""card_name"": ""Salamangreat Gift"", ""card_icon"": ""Continuous Trap""}"
7565,"{""card_name"": ""Giant Ballpark"", ""card_icon"": ""Field Spell""}"
7566,"{""card_name"": ""Concentrating Current"", ""card_icon"": ""Quick-Play Spell""}"
7567,"{""card_name"": ""Thunder Dragon Fusion"", ""card_icon"": ""Normal Spell""}"
7568,"{""card_name"": ""Galaxy Trance"", ""card_icon"": ""Normal Spell""}"
